complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2023-07-17,Brooklyn,475,0,0,0,0,441.14
2023-03-01,Brooklyn,475,0,0,0,0,394.0
2023-05-23,Brooklyn,475,0,0,0,0,432.43
2023-05-10,Brooklyn,476,0,0,0,0,434.29
2024-07-24,Brooklyn,476,0,0,0,0,423.14
2024-08-01,Brooklyn,476,0,0,0,0,427.86
2024-06-11,Brooklyn,477,0,0,0,0,469.43
2024-08-14,Brooklyn,477,0,0,0,0,439.43
2023-05-17,Brooklyn,477,0,0,0,0,437.57
2024-01-26,Brooklyn,478,0,0,0,0,422.86
2023-01-05,Brooklyn,478,0,0,0,0,423.57
2023-06-02,Brooklyn,478,0,0,0,0,439.29
2024-06-27,Brooklyn,479,0,0,0,0,467.57
2024-05-17,Brooklyn,479,0,0,0,0,443.57
2024-01-10,Brooklyn,480,0,0,0,0,408.0
2023-01-17,Brooklyn,480,0,0,0,0,416.43
2024-06-15,Brooklyn,481,0,0,0,481,468.29
2024-06-05,Brooklyn,482,0,0,0,0,478.86
2023-01-11,Brooklyn,483,0,0,0,0,431.29
2023-07-14,Brooklyn,484,0,0,0,0,436.43
2024-02-09,Brooklyn,484,0,0,0,0,434.0
2024-10-12,Brooklyn,485,0,0,0,485,446.71
2024-05-20,Brooklyn,485,0,0,0,0,464.71
2024-09-13,Brooklyn,485,0,0,0,0,429.43
2024-05-31,Brooklyn,487,0,0,0,0,448.86
2023-12-01,Brooklyn,487,0,0,0,0,407.0
2023-10-10,Brooklyn,487,0,0,0,0,432.0
2024-06-07,Brooklyn,487,0,0,0,0,478.29
2024-06-19,Brooklyn,488,0,0,0,0,456.14
2024-05-24,Brooklyn,488,0,0,0,0,465.14
2024-06-04,Brooklyn,488,0,0,0,0,475.29
2024-09-20,Brooklyn,488,0,0,0,0,459.86
2024-04-19,Brooklyn,489,0,0,0,0,431.71
2023-08-08,Brooklyn,490,0,0,0,0,438.14
2023-05-03,Brooklyn,490,0,0,0,0,424.57
2023-04-12,Brooklyn,491,0,0,0,0,417.14
2023-08-02,Brooklyn,491,0,0,0,0,447.57
2024-08-30,Brooklyn,493,0,0,0,0,443.0
2024-08-16,Brooklyn,494,0,0,0,0,453.57
2024-11-08,Brooklyn,495,0,0,0,0,448.14
2023-05-01,Brooklyn,495,0,0,0,0,412.0
2024-05-01,Brooklyn,495,0,0,0,0,425.0
2024-08-10,Brooklyn,495,0,0,0,495,440.71
2024-10-25,Brooklyn,495,0,0,0,0,450.0
2023-12-08,Brooklyn,496,0,0,0,0,431.43
2023-09-12,Brooklyn,499,0,0,0,0,432.29
2024-10-03,Brooklyn,499,0,0,0,0,441.43
2024-09-02,Brooklyn,499,0,0,0,0,449.0
2022-12-01,Brooklyn,499,0,0,0,0,407.14
2024-06-03,Brooklyn,500,0,0,0,0,470.29
2024-06-01,Brooklyn,501,0,0,0,501,456.57
2024-02-02,Brooklyn,501,0,0,0,0,441.0
2024-10-01,Brooklyn,502,0,0,0,0,435.0
2023-10-01,Brooklyn,503,0,0,0,503,408.57
2024-06-21,Brooklyn,503,0,0,0,0,466.0
2024-06-20,Brooklyn,504,0,0,0,0,461.86
2024-06-26,Brooklyn,504,0,0,0,0,471.14
2024-11-01,Brooklyn,510,0,0,0,0,441.71
2023-07-01,Brooklyn,512,0,0,0,512,447.86
2023-11-01,Brooklyn,512,0,0,0,0,446.14
2023-06-20,Brooklyn,515,0,0,0,0,450.0
2024-06-08,Brooklyn,516,0,0,0,516,480.43
2024-06-12,Brooklyn,516,0,0,0,0,474.29
2023-09-01,Brooklyn,519,0,0,0,0,432.71
2024-03-01,Brooklyn,519,0,0,0,0,412.71
2024-11-06,Brooklyn,521,0,0,0,0,448.57
2024-03-15,Brooklyn,532,0,0,0,0,436.0
2024-07-05,Brooklyn,533,0,0,0,0,443.71
2024-12-25,Manhattan,149,0,0,0,0,284.43
2022-12-25,Manhattan,156,0,0,0,156,288.29
2024-11-28,Manhattan,190,0,0,0,0,335.86
2023-12-25,Manhattan,207,0,0,0,0,320.0
2024-12-31,Manhattan,220,0,0,0,0,256.0
2022-12-26,Manhattan,221,0,0,0,0,276.86
2024-12-24,Manhattan,234,0,0,0,0,309.71
2022-12-24,Manhattan,244,0,0,0,244,312.57
2024-01-07,Manhattan,247,0,0,0,247,333.71
2022-11-24,Manhattan,247,0,0,0,0,335.29
2024-12-26,Manhattan,252,0,0,0,0,268.71
2023-12-24,Manhattan,259,0,0,0,259,340.43
2023-03-19,Manhattan,262,0,0,0,262,329.14
2023-02-05,Manhattan,264,0,0,0,264,334.86
2024-03-10,Manhattan,268,0,0,0,268,351.29
2024-05-12,Manhattan,269,0,0,0,269,374.43
2023-11-19,Manhattan,270,0,0,0,270,368.86
2024-12-15,Manhattan,270,0,0,0,270,329.0
2024-01-14,Manhattan,278,0,0,0,278,374.43
2023-11-23,Manhattan,279,0,0,0,0,339.14
2024-12-23,Manhattan,281,0,0,0,0,336.14
2024-03-02,Manhattan,283,0,0,0,283,337.43
2023-02-04,Manhattan,284,0,0,0,284,340.57
2023-04-30,Manhattan,285,0,0,0,285,346.0
2024-02-25,Manhattan,285,0,0,0,285,336.43
2024-12-30,Manhattan,286,0,0,0,0,258.0
2023-12-17,Manhattan,287,0,0,0,287,350.0
2023-01-22,Manhattan,287,0,0,0,287,351.57
2023-02-26,Manhattan,287,0,0,0,287,317.43
2023-02-12,Manhattan,288,0,0,0,288,337.86
2023-03-25,Manhattan,288,0,0,0,288,336.14
2024-12-29,Manhattan,289,0,0,0,289,257.29
2023-05-21,Manhattan,291,0,0,0,291,358.0
2022-11-27,Manhattan,292,0,0,0,292,332.29
2023-09-18,Manhattan,292,0,0,0,0,369.86
2024-12-22,Manhattan,293,0,0,0,293,339.14
2022-12-27,Manhattan,293,0,0,0,0,268.86
2023-04-29,Manhattan,294,0,0,0,294,351.57
2023-02-24,Manhattan,294,0,0,0,0,320.43
2023-04-09,Manhattan,295,0,0,0,295,335.86
2022-12-23,Manhattan,295,0,0,0,0,333.43
2024-12-28,Manhattan,295,0,0,0,295,257.86
2023-04-03,Manhattan,296,0,0,0,0,342.14
2024-02-11,Manhattan,296,0,0,0,296,360.14
2022-12-11,Manhattan,296,0,0,0,296,362.0
2024-01-06,Manhattan,296,0,0,0,296,343.29
2023-03-13,Manhattan,297,0,0,0,0,336.14
2024-01-15,Manhattan,297,0,0,0,0,349.86
2023-11-26,Manhattan,297,0,0,0,297,330.57
2022-11-20,Manhattan,298,0,0,0,298,346.67
2023-10-08,Manhattan,299,0,0,0,299,381.0
2024-09-29,Manhattan,299,0,0,0,299,381.0
2024-03-30,Manhattan,300,0,0,0,300,328.14
2023-01-09,Manhattan,301,0,0,0,0,347.29
2022-12-04,Manhattan,301,0,0,0,301,366.0
2024-12-27,Manhattan,301,0,0,0,0,262.29
2023-12-03,Manhattan,301,0,0,0,301,362.57
2022-12-19,Manhattan,301,0,0,0,0,335.86
2024-12-16,Manhattan,302,0,0,0,0,325.0
2023-03-05,Manhattan,302,0,0,0,302,343.71
2023-02-19,Manhattan,302,0,0,0,302,349.86
2023-03-06,Manhattan,303,0,0,0,0,337.86
2023-02-28,Manhattan,303,0,0,0,0,313.71
2023-01-29,Manhattan,304,0,0,0,304,330.29
2023-11-05,Manhattan,305,0,0,0,305,378.57
2024-01-16,Manhattan,305,0,0,0,0,349.86
2023-01-15,Manhattan,305,0,0,0,305,343.14
2024-01-09,Manhattan,305,0,0,0,0,346.86
2023-03-26,Manhattan,307,0,0,0,307,342.57
2023-01-08,Manhattan,307,0,0,0,307,351.0
2023-11-12,Manhattan,308,0,0,0,308,379.14
2024-03-31,Manhattan,308,0,0,0,308,326.71
2023-03-12,Manhattan,309,0,0,0,309,337.0
2023-09-24,Manhattan,309,0,0,0,309,350.43
2024-02-20,Manhattan,309,0,0,0,0,345.29
2024-02-13,Manhattan,310,0,0,0,0,349.71
2023-03-27,Manhattan,311,0,0,0,0,338.57
2023-09-17,Manhattan,311,0,0,0,311,378.86
2024-01-21,Manhattan,313,0,0,0,313,338.57
2023-03-14,Manhattan,314,0,0,0,0,335.14
2023-04-16,Manhattan,314,0,0,0,314,352.57
2024-04-07,Manhattan,314,0,0,0,314,344.29
2023-12-31,Manhattan,314,0,0,0,314,321.86
2023-07-10,Manhattan,315,0,0,0,0,370.86
2023-04-02,Manhattan,316,0,0,0,316,344.29
2024-11-03,Manhattan,316,0,0,0,316,397.29
2023-02-22,Manhattan,316,0,0,0,0,338.71
2023-12-26,Manhattan,316,0,0,0,0,313.29
2023-09-23,Manhattan,317,0,0,0,317,350.71
2024-02-04,Manhattan,317,0,0,0,317,359.86
2023-08-28,Manhattan,317,0,0,0,0,372.14
2023-03-22,Manhattan,317,0,0,0,0,339.14
2024-03-24,Manhattan,318,0,0,0,318,353.0
2024-01-02,Manhattan,318,0,0,0,0,344.57
2024-12-04,Manhattan,318,0,0,0,0,326.0
2024-03-25,Manhattan,318,0,0,0,0,352.43
2023-02-25,Manhattan,318,0,0,0,318,319.57
2023-07-09,Manhattan,319,0,0,0,319,377.57
2024-02-18,Manhattan,319,0,0,0,319,345.71
2023-02-07,Manhattan,319,0,0,0,0,329.43
2023-03-04,Manhattan,319,0,0,0,319,341.57
2023-09-16,Manhattan,320,0,0,0,320,382.0
2024-01-28,Manhattan,320,0,0,0,320,370.57
2022-11-21,Manhattan,320,0,0,0,0,340.0
2022-12-06,Manhattan,321,0,0,0,0,352.71
2023-10-14,Manhattan,321,0,0,0,321,356.14
2023-03-07,Manhattan,321,0,0,0,0,340.43
2024-11-25,Manhattan,321,0,0,0,0,378.14
2023-03-30,Manhattan,321,0,0,0,0,326.29
2024-07-04,Manhattan,322,0,0,0,0,371.14
2024-12-01,Manhattan,322,0,0,0,322,334.57
2024-11-17,Manhattan,322,0,0,0,322,389.86
2024-03-18,Manhattan,322,0,0,0,0,386.43
2023-01-31,Manhattan,322,0,0,0,0,332.0
2023-08-21,Manhattan,323,0,0,0,0,375.14
2024-08-04,Manhattan,323,0,0,0,323,391.71
2023-01-25,Manhattan,323,0,0,0,0,349.0
2024-04-29,Manhattan,323,0,0,0,0,364.57
2023-01-16,Manhattan,323,0,0,0,0,346.29
2023-04-23,Manhattan,324,0,0,0,324,356.86
2024-04-02,Manhattan,324,0,0,0,0,327.71
2023-02-18,Manhattan,324,0,0,0,324,347.86
2024-03-03,Manhattan,325,0,0,0,325,343.14
2022-12-15,Manhattan,325,0,0,0,0,347.86
2023-03-29,Manhattan,325,0,0,0,0,338.86
2023-04-08,Manhattan,326,0,0,0,326,338.86
2024-12-21,Manhattan,326,0,0,0,326,335.86
2022-12-18,Manhattan,326,0,0,0,326,341.71
2023-07-17,Manhattan,326,0,0,0,0,369.29
2024-05-05,Manhattan,326,0,0,0,326,382.0
2024-12-18,Manhattan,326,0,0,0,0,335.71
2023-01-02,Manhattan,327,0,0,0,0,347.0
2023-05-15,Manhattan,327,0,0,0,0,356.29
2023-05-14,Manhattan,327,0,0,0,327,360.86
2023-02-11,Manhattan,327,0,0,0,327,334.43
2023-12-14,Manhattan,327,0,0,0,0,349.86
2022-12-13,Manhattan,327,0,0,0,0,364.14
2023-07-16,Manhattan,328,0,0,0,328,367.71
2024-02-19,Manhattan,328,0,0,0,0,345.43
2023-12-11,Manhattan,328,0,0,0,0,356.0
2022-12-28,Manhattan,328,0,0,0,0,266.71
2023-08-24,Manhattan,329,0,0,0,0,373.71
2024-03-28,Manhattan,329,0,0,0,0,338.86
2024-04-14,Manhattan,329,0,0,0,329,379.0
2024-02-03,Manhattan,329,0,0,0,329,360.29
2024-03-29,Manhattan,329,0,0,0,0,333.43
2022-12-22,Manhattan,330,0,0,0,0,339.71
2023-12-28,Manhattan,330,0,0,0,0,305.57
2024-06-09,Manhattan,330,0,0,0,330,385.71
2024-02-12,Manhattan,330,0,0,0,0,357.14
2024-12-09,Manhattan,330,0,0,0,0,346.29
2024-04-28,Manhattan,330,0,0,0,330,369.71
2024-06-16,Manhattan,330,0,0,0,330,376.43
2023-05-07,Manhattan,330,0,0,0,330,379.86
2024-02-24,Manhattan,331,0,0,0,331,341.29
2024-02-29,Manhattan,331,0,0,0,0,335.29
2024-04-03,Manhattan,331,0,0,0,0,325.57
2024-12-08,Manhattan,331,0,0,0,331,348.14
2023-01-28,Manhattan,331,0,0,0,331,327.86
2024-02-27,Manhattan,332,0,0,0,0,340.86
2023-09-26,Manhattan,332,0,0,0,0,353.0
2022-12-29,Manhattan,332,0,0,0,0,267.0
2023-02-06,Manhattan,332,0,0,0,0,329.86
2023-09-04,Manhattan,332,0,0,0,0,387.86
2023-01-18,Manhattan,332,0,0,0,0,339.86
2023-04-05,Manhattan,332,0,0,0,0,339.43
2023-12-07,Manhattan,332,0,0,0,0,365.57
2023-09-10,Manhattan,333,0,0,0,333,368.29
2022-12-05,Manhattan,333,0,0,0,0,362.0
2023-10-09,Manhattan,333,0,0,0,0,376.71
2023-09-29,Manhattan,333,0,0,0,0,344.57
2023-01-14,Manhattan,334,0,0,0,334,343.43
2023-12-10,Manhattan,334,0,0,0,334,360.86
2024-09-08,Manhattan,334,0,0,0,334,382.14
2023-01-24,Manhattan,334,0,0,0,0,350.29
2023-02-23,Manhattan,334,0,0,0,0,332.14
2024-05-27,Manhattan,334,0,0,0,0,397.0
2024-03-16,Manhattan,334,0,0,0,334,382.86
2023-02-21,Manhattan,335,0,0,0,0,346.71
2024-08-25,Manhattan,335,0,0,0,335,390.0
2023-11-21,Manhattan,335,0,0,0,0,361.71
2024-12-10,Manhattan,335,0,0,0,0,345.29
2024-09-02,Manhattan,335,0,0,0,0,371.43
2024-04-21,Manhattan,335,0,0,0,335,377.86
2024-12-11,Manhattan,335,0,0,0,0,347.71
2023-11-28,Manhattan,335,0,0,0,0,329.71
2024-09-22,Manhattan,335,0,0,0,335,410.43
2023-08-13,Manhattan,335,0,0,0,335,381.86
2023-05-28,Manhattan,335,0,0,0,335,375.57
2023-02-14,Manhattan,336,0,0,0,0,344.14
2023-04-04,Manhattan,336,0,0,0,0,338.43
2024-02-26,Manhattan,336,0,0,0,0,337.57
2023-08-16,Manhattan,336,0,0,0,0,369.43
2023-01-26,Manhattan,336,0,0,0,0,342.86
2024-12-14,Manhattan,336,0,0,0,336,337.71
2023-04-10,Manhattan,337,0,0,0,0,341.71
2024-02-21,Manhattan,337,0,0,0,0,338.57
2024-03-23,Manhattan,337,0,0,0,337,358.43
2023-02-10,Manhattan,338,0,0,0,0,328.29
2024-10-13,Manhattan,338,0,0,0,338,391.29
2023-02-20,Manhattan,338,0,0,0,0,346.86
2023-11-22,Manhattan,338,0,0,0,0,354.0
2024-11-10,Manhattan,338,0,0,0,338,397.14
2023-08-19,Manhattan,339,0,0,0,339,373.29
2023-12-22,Manhattan,339,0,0,0,0,355.43
2022-12-16,Manhattan,339,0,0,0,0,339.86
2023-03-20,Manhattan,339,0,0,0,0,335.14
2024-10-27,Manhattan,341,0,0,0,341,398.57
2023-11-13,Manhattan,341,0,0,0,0,371.71
2023-01-27,Manhattan,341,0,0,0,0,330.43
2024-02-17,Manhattan,341,0,0,0,341,342.43
2024-12-12,Manhattan,341,0,0,0,0,345.71
2023-10-07,Manhattan,341,0,0,0,341,393.57
2024-01-31,Manhattan,341,0,0,0,0,365.0
2023-03-03,Manhattan,341,0,0,0,0,341.43
2023-05-29,Manhattan,341,0,0,0,0,368.0
2022-12-12,Manhattan,342,0,0,0,0,363.29
2023-09-25,Manhattan,342,0,0,0,0,357.57
2024-12-03,Manhattan,342,0,0,0,0,332.0
2024-12-02,Manhattan,343,0,0,0,0,337.71
2023-03-15,Manhattan,343,0,0,0,0,332.43
2024-07-21,Manhattan,343,0,0,0,343,380.0
2023-04-13,Manhattan,343,0,0,0,0,350.57
2023-12-23,Manhattan,343,0,0,0,343,344.43
2023-01-23,Manhattan,343,0,0,0,0,354.43
2024-09-01,Manhattan,343,0,0,0,343,377.29
2022-12-21,Manhattan,343,0,0,0,0,339.0
2023-01-03,Manhattan,343,0,0,0,0,354.14
2022-12-14,Manhattan,343,0,0,0,0,356.14
2023-01-07,Manhattan,344,0,0,0,344,365.86
2023-02-27,Manhattan,344,0,0,0,0,318.29
2023-03-11,Manhattan,344,0,0,0,344,336.0
2023-11-27,Manhattan,344,0,0,0,0,329.71
2023-10-15,Manhattan,345,0,0,0,345,362.71
2023-12-27,Manhattan,345,0,0,0,0,311.43
2023-06-04,Manhattan,346,0,0,0,346,375.43
2024-03-27,Manhattan,346,0,0,0,0,343.29
2023-06-11,Manhattan,346,0,0,0,346,388.0
2024-12-20,Manhattan,346,0,0,0,0,337.29
2023-10-23,Manhattan,346,0,0,0,0,371.57
2023-04-11,Manhattan,347,0,0,0,0,343.29
2024-05-19,Manhattan,347,0,0,0,347,381.0
2023-04-21,Manhattan,347,0,0,0,0,358.0
2023-11-04,Manhattan,347,0,0,0,347,387.29
2023-04-19,Manhattan,347,0,0,0,0,352.86
2024-10-05,Manhattan,348,0,0,0,348,379.71
2023-05-27,Manhattan,348,0,0,0,348,369.29
2024-12-07,Manhattan,348,0,0,0,348,346.86
2022-12-20,Manhattan,349,0,0,0,0,339.0
2024-02-28,Manhattan,349,0,0,0,0,342.57
2023-01-21,Manhattan,349,0,0,0,349,354.14
2024-10-28,Manhattan,349,0,0,0,0,392.43
2023-11-25,Manhattan,349,0,0,0,349,326.71
2023-01-13,Manhattan,349,0,0,0,0,344.86
2023-07-30,Manhattan,350,0,0,0,350,377.86
2023-04-17,Manhattan,350,0,0,0,0,354.43
2023-11-20,Manhattan,350,0,0,0,0,370.14
2023-12-18,Manhattan,350,0,0,0,0,353.14
2024-02-05,Manhattan,351,0,0,0,0,358.43
2024-08-18,Manhattan,351,0,0,0,351,393.29
2024-07-07,Manhattan,351,0,0,0,351,369.57
2023-04-22,Manhattan,351,0,0,0,351,355.43
2023-06-18,Manhattan,352,0,0,0,352,379.14
2024-06-10,Manhattan,352,0,0,0,0,379.29
2024-04-05,Manhattan,352,0,0,0,0,334.57
2023-04-14,Manhattan,352,0,0,0,0,343.71
2023-12-08,Manhattan,352,0,0,0,0,357.57
2024-01-22,Manhattan,352,0,0,0,0,346.43
2024-03-04,Manhattan,353,0,0,0,0,345.57
2023-03-09,Manhattan,353,0,0,0,0,328.71
2023-03-18,Manhattan,353,0,0,0,353,335.86
2024-11-24,Manhattan,353,0,0,0,353,385.29
2023-07-12,Manhattan,353,0,0,0,0,371.29
2023-02-03,Manhattan,353,0,0,0,0,347.29
2024-03-09,Manhattan,354,0,0,0,354,359.43
2024-01-03,Manhattan,354,0,0,0,0,345.86
2024-05-13,Manhattan,354,0,0,0,0,372.71
2024-12-05,Manhattan,355,0,0,0,0,349.57
2024-01-13,Manhattan,355,0,0,0,355,370.0
2023-09-11,Manhattan,355,0,0,0,0,371.57
2024-06-18,Manhattan,355,0,0,0,0,371.86
2023-05-20,Manhattan,355,0,0,0,355,363.14
2024-07-28,Manhattan,355,0,0,0,355,396.0
2024-01-23,Manhattan,355,0,0,0,0,353.57
2024-01-17,Manhattan,356,0,0,0,0,343.0
2024-03-17,Manhattan,356,0,0,0,356,395.43
2023-06-29,Manhattan,356,0,0,0,0,382.43
2024-01-30,Manhattan,356,0,0,0,0,372.0
2023-05-30,Manhattan,356,0,0,0,0,363.43
2022-11-26,Manhattan,356,0,0,0,356,333.14
2024-12-13,Manhattan,356,0,0,0,0,339.43
2024-03-26,Manhattan,357,0,0,0,0,349.71
2024-09-30,Manhattan,357,0,0,0,0,377.86
2023-08-14,Manhattan,357,0,0,0,0,377.71
2023-05-10,Manhattan,357,0,0,0,0,364.86
2024-05-26,Manhattan,357,0,0,0,357,404.43
2023-12-13,Manhattan,357,0,0,0,0,350.57
2024-03-06,Manhattan,357,0,0,0,0,352.57
2023-11-11,Manhattan,357,0,0,0,357,378.71
2023-03-16,Manhattan,357,0,0,0,0,333.0
2024-04-01,Manhattan,358,0,0,0,0,332.43
2023-05-13,Manhattan,358,0,0,0,358,361.29
2023-12-20,Manhattan,358,0,0,0,0,352.57
2024-11-22,Manhattan,358,0,0,0,0,378.71
2024-06-24,Manhattan,358,0,0,0,0,380.43
2023-12-30,Manhattan,359,0,0,0,359,314.0
2022-12-31,Manhattan,359,0,0,0,359,295.43
2023-09-30,Manhattan,359,0,0,0,359,350.57
2023-05-08,Manhattan,359,0,0,0,0,373.86
2023-03-02,Manhattan,359,0,0,0,0,334.71
2024-04-22,Manhattan,359,0,0,0,0,371.71
2023-02-13,Manhattan,359,0,0,0,0,341.71
2023-07-31,Manhattan,359,0,0,0,0,373.71
2023-04-25,Manhattan,359,0,0,0,0,353.14
2023-05-11,Manhattan,360,0,0,0,0,363.86
2024-03-21,Manhattan,360,0,0,0,0,363.57
2023-08-08,Manhattan,360,0,0,0,0,394.71
2023-04-24,Manhattan,360,0,0,0,0,358.29
2024-10-19,Manhattan,360,0,0,0,360,393.57
2024-05-14,Manhattan,360,0,0,0,0,365.71
2023-05-09,Manhattan,360,0,0,0,0,370.57
2024-06-06,Manhattan,360,0,0,0,0,387.0
2023-10-18,Manhattan,360,0,0,0,0,362.86
2024-11-27,Manhattan,360,0,0,0,0,364.14
2024-02-16,Manhattan,360,0,0,0,0,346.14
2024-04-11,Manhattan,360,0,0,0,0,370.43
2023-06-08,Manhattan,361,0,0,0,0,383.86
2024-06-23,Manhattan,361,0,0,0,361,381.86
2022-11-22,Manhattan,361,0,0,0,0,344.2
2024-01-20,Manhattan,361,0,0,0,361,333.57
2024-01-29,Manhattan,361,0,0,0,0,371.86
2022-11-28,Manhattan,361,0,0,0,0,338.14
2024-04-06,Manhattan,362,0,0,0,362,343.43
2023-06-03,Manhattan,362,0,0,0,362,373.86
2023-07-04,Manhattan,362,0,0,0,0,373.29
2023-12-04,Manhattan,362,0,0,0,0,365.14
2024-02-06,Manhattan,362,0,0,0,0,359.29
2023-03-28,Manhattan,362,0,0,0,0,337.71
2024-12-19,Manhattan,362,0,0,0,0,338.71
2024-06-22,Manhattan,362,0,0,0,362,377.43
2023-05-16,Manhattan,362,0,0,0,0,356.57
2023-03-08,Manhattan,362,0,0,0,0,329.57
2023-07-03,Manhattan,362,0,0,0,0,374.0
2023-01-11,Manhattan,362,0,0,0,0,349.57
2023-12-15,Manhattan,363,0,0,0,0,351.43
2023-10-21,Manhattan,363,0,0,0,363,370.57
2024-08-03,Manhattan,363,0,0,0,363,396.29
2023-06-15,Manhattan,363,0,0,0,0,380.0
2023-07-29,Manhattan,363,0,0,0,363,380.29
2023-10-02,Manhattan,363,0,0,0,0,364.71
2023-01-17,Manhattan,363,0,0,0,0,344.14
2023-11-10,Manhattan,363,0,0,0,0,377.29
2023-12-19,Manhattan,363,0,0,0,0,352.43
2024-01-01,Manhattan,364,0,0,0,0,344.29
2023-10-16,Manhattan,364,0,0,0,0,367.14
2023-09-19,Manhattan,364,0,0,0,0,360.43
2023-05-31,Manhattan,364,0,0,0,0,361.86
2024-08-06,Manhattan,364,0,0,0,0,383.43
2024-04-20,Manhattan,365,0,0,0,365,377.0
2022-12-03,Manhattan,365,0,0,0,365,364.71
2023-08-12,Manhattan,365,0,0,0,365,389.14
2023-10-30,Manhattan,365,0,0,0,0,376.57
2024-07-15,Manhattan,365,0,0,0,0,402.43
2024-04-27,Manhattan,365,0,0,0,365,370.43
2024-11-11,Manhattan,365,0,0,0,0,397.0
2024-08-08,Manhattan,365,0,0,0,0,368.0
2023-05-18,Manhattan,366,0,0,0,0,363.86
2023-11-24,Manhattan,366,0,0,0,0,333.71
2024-11-04,Manhattan,366,0,0,0,0,399.71
2023-07-25,Manhattan,366,0,0,0,0,384.57
2023-04-28,Manhattan,366,0,0,0,0,359.71
2024-07-08,Manhattan,366,0,0,0,0,369.29
2023-06-17,Manhattan,366,0,0,0,366,378.29
2024-08-29,Manhattan,366,0,0,0,0,382.43
2023-10-12,Manhattan,366,0,0,0,0,365.86
2023-10-24,Manhattan,366,0,0,0,0,367.71
2023-10-29,Manhattan,366,0,0,0,366,373.86
2024-05-06,Manhattan,366,0,0,0,0,388.14
2023-04-06,Manhattan,366,0,0,0,0,345.86
2024-03-22,Manhattan,367,0,0,0,0,358.0
2024-04-25,Manhattan,367,0,0,0,0,370.0
2023-05-06,Manhattan,367,0,0,0,367,373.43
2023-01-30,Manhattan,367,0,0,0,0,333.71
2023-03-10,Manhattan,367,0,0,0,0,332.43
2023-07-23,Manhattan,367,0,0,0,367,380.57
2023-05-04,Manhattan,367,0,0,0,0,356.14
2023-01-06,Manhattan,367,0,0,0,0,368.0
2024-02-10,Manhattan,367,0,0,0,367,363.14
2023-06-27,Manhattan,367,0,0,0,0,392.29
2023-03-21,Manhattan,368,0,0,0,0,342.86
2024-06-17,Manhattan,368,0,0,0,0,378.71
2024-07-14,Manhattan,368,0,0,0,368,402.57
2024-07-01,Manhattan,368,0,0,0,0,380.86
2023-03-31,Manhattan,368,0,0,0,0,326.0
2024-09-12,Manhattan,368,0,0,0,0,399.0
2023-12-12,Manhattan,368,0,0,0,0,354.57
2024-01-19,Manhattan,368,0,0,0,0,332.71
2023-08-29,Manhattan,368,0,0,0,0,367.29
2022-11-18,Manhattan,369,0,0,0,0,369.0
2023-08-05,Manhattan,369,0,0,0,369,394.57
2024-04-04,Manhattan,369,0,0,0,0,331.29
2023-07-21,Manhattan,369,0,0,0,0,376.57
2024-11-30,Manhattan,369,0,0,0,369,339.0
2023-04-15,Manhattan,369,0,0,0,369,349.86
2024-06-26,Manhattan,370,0,0,0,0,382.86
2023-10-22,Manhattan,370,0,0,0,370,374.14
2024-05-11,Manhattan,370,0,0,0,370,382.57
2024-08-12,Manhattan,370,0,0,0,0,387.14
2024-02-08,Manhattan,370,0,0,0,0,366.29
2024-01-18,Manhattan,370,0,0,0,0,340.43
2023-03-24,Manhattan,370,0,0,0,0,345.43
2022-11-25,Manhattan,371,0,0,0,0,335.57
2023-06-19,Manhattan,371,0,0,0,0,376.57
2024-10-20,Manhattan,371,0,0,0,371,398.29
2023-12-21,Manhattan,371,0,0,0,0,358.86
2023-11-30,Manhattan,371,0,0,0,0,349.71
2024-02-09,Manhattan,371,0,0,0,0,357.71
2023-11-02,Manhattan,371,0,0,0,0,393.29
2024-11-18,Manhattan,371,0,0,0,0,390.71
2024-07-03,Manhattan,371,0,0,0,0,378.71
2023-02-15,Manhattan,372,0,0,0,0,341.86
2023-06-22,Manhattan,372,0,0,0,0,388.86
2024-01-25,Manhattan,372,0,0,0,0,358.71
2023-09-07,Manhattan,372,0,0,0,0,390.71
2024-11-16,Manhattan,372,0,0,0,372,392.14
2023-02-02,Manhattan,373,0,0,0,0,345.57
2022-11-19,Manhattan,373,0,0,0,373,371.0
2023-06-14,Manhattan,373,0,0,0,0,379.71
2023-02-09,Manhattan,373,0,0,0,0,330.43
2024-03-05,Manhattan,373,0,0,0,0,351.43
2023-09-09,Manhattan,373,0,0,0,373,374.29
2023-01-12,Manhattan,373,0,0,0,0,347.43
2024-10-26,Manhattan,374,0,0,0,374,402.86
2024-08-13,Manhattan,374,0,0,0,0,388.57
2024-07-19,Manhattan,374,0,0,0,0,385.0
2023-07-02,Manhattan,374,0,0,0,374,377.86
2024-04-13,Manhattan,374,0,0,0,374,376.86
2024-06-12,Manhattan,374,0,0,0,0,378.29
2024-06-05,Manhattan,374,0,0,0,0,392.43
2024-09-15,Manhattan,375,0,0,0,375,406.0
2023-07-13,Manhattan,375,0,0,0,0,366.43
2023-05-24,Manhattan,375,0,0,0,0,367.43
2024-06-29,Manhattan,375,0,0,0,375,375.29
2024-06-27,Manhattan,375,0,0,0,0,375.71
2023-09-03,Manhattan,375,0,0,0,375,385.71
