complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2023-11-12,(Null),6,0,6,0,6,4.0
2023-10-16,(Null),6,0,6,0,0,4.43
2024-12-10,(Null),6,0,6,0,0,6.57
2024-12-12,(Null),6,0,6,0,0,5.71
2023-10-12,(Null),6,0,6,0,0,3.71
2024-12-06,(Null),6,0,6,0,0,6.29
2024-06-28,(Null),6,1,4,1,0,3.57
2023-02-01,(Null),6,0,6,0,0,3.43
2024-08-06,(Null),6,0,6,0,0,2.71
2023-11-06,(Null),6,0,6,0,0,3.71
2024-06-05,(Null),6,0,6,0,0,3.14
2024-09-20,(Null),6,0,6,0,0,3.57
2023-12-02,(Null),6,0,6,0,6,5.29
2024-06-27,(Null),6,0,2,4,0,3.43
2024-07-24,(Null),6,1,5,0,0,3.57
2024-08-15,(Null),6,0,6,0,0,3.43
2023-04-14,(Null),6,0,6,0,0,2.71
2023-10-25,(Null),6,0,6,0,0,3.43
2023-04-27,(Null),6,0,6,0,0,3.29
2023-09-12,(Null),6,0,6,0,0,3.14
2023-02-08,(Null),6,0,6,0,0,3.0
2024-10-19,(Null),6,0,6,0,6,4.29
2022-12-09,(Null),6,0,6,0,0,3.71
2024-09-12,(Null),7,0,7,0,0,5.14
2024-10-21,(Null),7,0,7,0,0,4.57
2023-01-12,(Null),7,0,7,0,0,3.29
2023-08-16,(Null),7,0,7,0,0,3.29
2024-12-09,(Null),7,0,7,0,0,6.57
2023-11-24,(Null),7,0,7,0,0,3.43
2023-07-01,(Null),7,1,6,0,7,4.0
2023-12-04,(Null),7,0,7,0,0,5.43
2023-11-25,(Null),7,0,7,0,7,4.0
2024-07-12,(Null),7,0,7,0,0,4.57
2023-11-28,(Null),7,0,7,0,0,5.14
2023-11-03,(Null),7,0,7,0,0,2.86
2023-12-05,(Null),8,1,7,0,0,5.57
2024-06-20,(Null),8,0,8,0,0,3.43
2024-09-07,(Null),8,0,8,0,8,4.0
2024-07-10,(Null),8,0,7,1,0,4.86
2024-12-05,(Null),8,0,8,0,0,5.86
2024-08-12,(Null),8,0,8,0,0,3.29
2023-07-26,(Null),8,0,7,1,0,3.71
2024-10-25,(Null),8,0,8,0,0,4.71
2024-11-27,(Null),9,0,9,0,0,3.43
2024-09-05,(Null),9,0,9,0,0,3.0
2023-06-21,(Null),9,0,9,0,0,3.14
2024-12-11,(Null),9,0,9,0,0,6.0
2023-12-07,(Null),10,1,9,0,0,7.29
2024-06-30,(Null),10,2,6,2,10,5.14
2022-11-25,(Null),10,0,10,0,0,10.0
2024-07-05,(Null),10,0,10,0,0,10.29
2024-12-19,(Null),10,0,10,0,0,5.29
2023-12-06,(Null),11,2,9,0,0,6.57
2024-12-04,(Null),13,0,13,0,0,5.14
2024-07-02,(Null),18,6,11,1,0,9.86
2024-07-01,(Null),19,4,10,5,0,7.71
2024-12-31,Bronx,176,68,79,29,0,259.86
2024-12-25,Bronx,216,70,107,39,0,260.57
2024-12-24,Bronx,227,77,114,36,0,273.57
2024-11-28,Bronx,236,91,96,49,0,331.43
2024-12-22,Bronx,237,75,123,39,237,296.0
2022-12-11,Bronx,238,81,110,47,238,301.57
2023-12-25,Bronx,239,89,109,41,0,306.29
2024-04-02,Bronx,239,88,105,46,0,289.43
2023-02-28,Bronx,240,66,127,47,0,292.71
2024-12-21,Bronx,243,81,127,35,243,303.43
2022-11-27,Bronx,250,89,118,43,250,282.5
2022-12-25,Bronx,251,85,116,50,251,277.86
2022-12-31,Bronx,253,93,121,39,253,279.14
2023-11-23,Bronx,255,86,129,40,0,311.29
2022-11-24,Bronx,255,87,115,53,0,255.0
2023-03-19,Bronx,255,90,131,34,255,310.0
2024-02-25,Bronx,256,84,125,47,256,303.71
2023-02-13,Bronx,256,85,119,52,0,309.71
2022-12-26,Bronx,258,88,125,45,0,270.43
2022-12-24,Bronx,258,107,106,45,258,281.57
2024-03-23,Bronx,259,94,123,42,259,324.29
2023-09-23,Bronx,259,93,130,36,259,312.0
2022-12-20,Bronx,260,89,130,41,0,291.0
2024-12-29,Bronx,261,89,129,43,261,263.86
2023-04-24,Bronx,261,82,140,39,0,313.14
2024-12-23,Bronx,262,95,135,32,0,290.71
2022-12-13,Bronx,263,95,128,40,0,293.43
2023-02-20,Bronx,264,99,121,44,0,302.57
2024-01-15,Bronx,264,89,126,49,0,327.43
2022-12-17,Bronx,265,83,139,43,265,285.57
2023-01-15,Bronx,266,99,124,43,266,313.86
2023-02-26,Bronx,266,87,124,55,266,292.57
2023-03-12,Bronx,267,92,126,49,267,309.57
2023-04-30,Bronx,268,99,126,43,268,306.57
2023-02-19,Bronx,269,94,133,42,269,301.43
2023-02-05,Bronx,270,88,141,41,270,310.71
2023-04-02,Bronx,271,89,143,39,271,323.57
2024-08-18,Bronx,271,97,133,41,271,335.29
2023-08-24,Bronx,271,94,139,38,0,325.0
2023-04-09,Bronx,272,104,125,43,272,324.0
2024-01-09,Bronx,272,88,139,45,0,308.29
2024-02-13,Bronx,273,82,142,49,0,329.29
2023-01-16,Bronx,274,106,125,43,0,310.43
2024-01-20,Bronx,275,86,135,54,275,307.86
2023-11-26,Bronx,276,95,133,48,276,297.43
2024-03-31,Bronx,276,107,127,42,276,300.14
2024-02-18,Bronx,276,95,138,43,276,323.86
2023-11-25,Bronx,276,86,145,45,276,303.14
2022-12-18,Bronx,277,97,135,45,277,291.14
2022-12-21,Bronx,278,117,120,41,0,288.14
2023-12-07,Bronx,278,100,134,44,0,326.71
2023-09-29,Bronx,278,92,136,50,0,296.57
2023-02-04,Bronx,279,99,138,42,279,316.0
2023-04-29,Bronx,279,90,147,42,279,313.57
2024-04-21,Bronx,279,93,139,47,279,331.0
2024-12-14,Bronx,279,92,141,46,279,311.29
2023-01-19,Bronx,279,84,141,54,0,309.0
2024-03-10,Bronx,279,82,155,42,279,326.29
2024-01-07,Bronx,280,87,139,54,280,324.43
2023-01-07,Bronx,280,104,133,43,280,327.71
2023-03-05,Bronx,281,100,131,50,281,302.86
2023-01-02,Bronx,281,104,138,39,0,301.86
2024-03-28,Bronx,281,95,139,47,0,303.86
2023-02-12,Bronx,281,83,143,55,281,320.57
2024-12-26,Bronx,281,86,145,50,0,252.43
2022-12-27,Bronx,282,109,135,38,0,273.57
2023-04-22,Bronx,283,106,135,42,283,323.57
2023-09-25,Bronx,284,104,139,41,0,311.14
2024-04-22,Bronx,284,105,136,43,0,324.43
2023-12-21,Bronx,284,83,154,47,0,320.43
2024-01-16,Bronx,284,100,139,45,0,329.14
2023-03-25,Bronx,285,92,146,47,285,305.86
2023-11-21,Bronx,285,77,155,53,0,332.57
2024-12-30,Bronx,285,97,142,46,0,267.14
2023-09-17,Bronx,286,92,144,50,286,335.29
2023-02-16,Bronx,286,101,140,45,0,310.14
2023-11-02,Bronx,286,104,149,33,0,328.71
2024-01-06,Bronx,287,100,146,41,287,326.0
2022-12-23,Bronx,287,94,153,40,0,282.57
2023-01-30,Bronx,288,92,147,49,0,310.29
2024-02-19,Bronx,288,92,148,48,0,320.71
2023-03-04,Bronx,288,86,159,43,288,300.71
2024-11-11,Bronx,288,90,155,43,0,342.0
2023-01-21,Bronx,288,101,147,40,288,303.71
2023-01-22,Bronx,288,96,143,49,288,306.86
2023-03-13,Bronx,289,91,144,54,0,306.86
2022-11-28,Bronx,289,97,133,59,0,283.8
2024-01-08,Bronx,289,103,140,46,0,314.0
2024-12-15,Bronx,289,86,160,43,289,307.29
2023-02-21,Bronx,289,109,141,39,0,300.71
2024-04-23,Bronx,290,96,153,41,0,315.0
2024-10-16,Bronx,290,104,145,41,0,324.86
2022-11-26,Bronx,290,89,154,47,290,293.33
2023-12-20,Bronx,291,107,136,48,0,323.86
2023-12-31,Bronx,291,106,143,42,291,302.57
2024-03-09,Bronx,291,96,144,51,291,329.29
2023-01-23,Bronx,292,92,149,51,0,309.43
2023-02-25,Bronx,292,94,156,42,292,293.0
2023-11-12,Bronx,293,103,132,58,293,326.57
2024-04-03,Bronx,293,101,143,49,0,289.43
2023-09-10,Bronx,293,92,163,38,293,333.71
2022-12-09,Bronx,293,102,143,48,0,308.29
2024-01-21,Bronx,293,86,151,56,293,303.57
2024-03-27,Bronx,293,99,142,52,0,312.14
2023-03-11,Bronx,294,105,141,48,294,311.57
2023-07-02,Bronx,294,111,137,46,294,328.14
2022-12-03,Bronx,294,103,139,52,294,309.86
2022-12-04,Bronx,294,85,162,47,294,316.14
2023-12-18,Bronx,294,108,147,39,0,326.57
2024-11-30,Bronx,295,93,147,55,295,330.57
2023-01-25,Bronx,295,101,152,42,0,309.14
2024-02-17,Bronx,295,89,156,50,295,326.57
2022-11-29,Bronx,295,87,163,45,0,285.67
2024-02-11,Bronx,295,103,155,37,295,343.57
2023-10-09,Bronx,296,101,139,56,0,351.29
2024-12-27,Bronx,296,96,145,55,0,251.71
2024-02-22,Bronx,296,104,151,41,0,314.57
2024-12-09,Bronx,296,91,169,36,0,313.0
2024-05-07,Bronx,297,114,132,51,0,333.14
2022-12-29,Bronx,297,108,144,45,0,276.43
2023-10-14,Bronx,297,85,165,47,297,335.29
2023-01-31,Bronx,298,110,139,49,0,302.86
2023-01-09,Bronx,298,101,144,53,0,320.43
2024-10-29,Bronx,298,89,162,47,0,341.86
2022-12-14,Bronx,298,96,158,44,0,287.14
2024-04-30,Bronx,298,110,146,42,0,321.43
2024-02-24,Bronx,298,99,153,46,298,306.57
2023-12-04,Bronx,298,111,146,41,0,327.57
2023-07-19,Bronx,299,106,149,44,0,330.14
2023-01-28,Bronx,299,93,152,54,299,308.14
2024-12-16,Bronx,299,97,156,46,0,307.71
2023-04-16,Bronx,299,110,138,51,299,334.43
2023-11-28,Bronx,299,102,142,55,0,299.14
2023-12-03,Bronx,299,118,136,45,299,328.86
2024-03-03,Bronx,300,94,147,59,300,328.14
2024-04-07,Bronx,300,98,150,52,300,311.29
2022-12-16,Bronx,300,101,143,56,0,291.0
2023-02-22,Bronx,300,96,157,47,0,291.0
2024-08-05,Bronx,300,111,135,54,0,362.0
2023-03-08,Bronx,300,99,153,48,0,308.14
2024-03-29,Bronx,300,110,144,46,0,296.29
2023-03-21,Bronx,301,96,142,63,0,314.57
2024-12-06,Bronx,301,99,161,41,0,322.86
2023-05-14,Bronx,301,105,148,48,301,339.29
2024-12-20,Bronx,301,88,162,51,0,308.57
2023-12-26,Bronx,301,107,144,50,0,301.0
2022-12-22,Bronx,301,112,142,47,0,284.43
2023-02-14,Bronx,302,110,142,50,0,309.43
2022-12-28,Bronx,302,99,149,54,0,277.0
2023-08-19,Bronx,302,105,144,53,302,334.71
2023-12-27,Bronx,302,92,155,55,0,302.57
2023-07-22,Bronx,302,106,139,57,302,333.0
2024-04-08,Bronx,302,108,152,42,0,308.29
2023-12-09,Bronx,303,89,153,61,303,324.14
2022-12-10,Bronx,303,105,160,38,303,309.57
2023-12-28,Bronx,303,110,144,49,0,305.29
2023-10-21,Bronx,303,117,130,56,303,328.0
2023-05-07,Bronx,303,96,151,56,303,350.57
2023-10-29,Bronx,303,97,160,46,303,338.0
2024-12-07,Bronx,303,88,162,53,303,324.0
2024-03-24,Bronx,304,110,134,60,304,318.43
2024-12-28,Bronx,304,99,159,46,304,260.43
2023-06-17,Bronx,304,105,157,42,304,340.0
2023-05-20,Bronx,304,92,160,52,304,351.14
2023-02-07,Bronx,304,114,149,41,0,317.86
2024-04-18,Bronx,304,122,147,35,0,326.57
2023-01-11,Bronx,305,108,141,56,0,311.57
2023-04-26,Bronx,305,127,141,37,0,310.14
2024-03-26,Bronx,305,103,146,56,0,316.86
2024-08-07,Bronx,305,113,143,49,0,350.14
2024-02-26,Bronx,305,106,135,64,0,306.14
2023-09-03,Bronx,305,113,142,50,305,334.86
2024-05-05,Bronx,306,109,140,57,306,333.71
2023-09-26,Bronx,306,89,169,48,0,309.57
2023-09-24,Bronx,306,109,151,46,306,314.86
2024-10-14,Bronx,306,95,153,58,0,336.29
2023-11-11,Bronx,307,94,167,46,307,328.57
2023-05-27,Bronx,307,108,149,50,307,348.0
2023-11-13,Bronx,307,97,149,61,0,325.86
2023-01-29,Bronx,307,106,144,57,307,310.86
2024-12-11,Bronx,307,95,157,55,0,309.29
2022-12-08,Bronx,307,126,137,44,0,312.57
2023-11-05,Bronx,307,117,125,65,307,330.71
2024-12-18,Bronx,307,94,160,53,0,311.57
2024-12-03,Bronx,307,99,168,40,0,325.29
2023-11-27,Bronx,307,111,132,64,0,297.14
2024-12-12,Bronx,308,90,168,50,0,307.43
2024-06-27,Bronx,308,102,161,45,0,343.86
2024-11-17,Bronx,308,94,165,49,308,326.29
2022-12-12,Bronx,308,97,157,54,0,300.57
2023-03-06,Bronx,308,98,157,53,0,302.0
2023-12-14,Bronx,308,97,150,61,0,330.43
2023-06-29,Bronx,308,119,140,49,0,329.43
2023-07-13,Bronx,308,105,158,45,0,342.14
2024-04-14,Bronx,309,116,150,43,309,324.29
2023-06-04,Bronx,309,95,156,58,309,339.0
2024-04-13,Bronx,309,112,151,46,309,323.0
2023-08-21,Bronx,309,117,142,50,0,329.0
2023-02-23,Bronx,309,89,168,52,0,294.29
2023-11-20,Bronx,309,100,151,58,0,337.57
2024-04-25,Bronx,309,104,151,54,0,318.29
2024-05-14,Bronx,309,105,144,60,0,334.29
2023-09-09,Bronx,310,112,150,48,310,335.43
2023-01-27,Bronx,310,97,163,50,0,306.57
2024-02-12,Bronx,310,91,176,43,0,341.71
2022-12-19,Bronx,310,123,137,50,0,291.43
2023-08-28,Bronx,310,125,141,44,0,324.43
2023-04-15,Bronx,310,115,156,39,310,330.57
2023-01-10,Bronx,310,107,149,54,0,318.29
2023-09-18,Bronx,310,103,145,62,0,333.43
2024-06-22,Bronx,311,100,152,59,311,349.43
2023-05-21,Bronx,311,103,155,53,311,352.57
2022-12-30,Bronx,311,115,144,52,0,279.86
2024-11-16,Bronx,311,94,165,52,311,328.29
2024-04-06,Bronx,311,94,169,48,311,307.86
2023-05-29,Bronx,311,97,169,45,0,346.0
2024-05-06,Bronx,311,93,149,69,0,333.29
2023-03-14,Bronx,311,111,148,52,0,305.86
2023-04-07,Bronx,312,109,165,38,0,324.14
2023-11-06,Bronx,312,97,151,64,0,329.0
2023-03-27,Bronx,312,107,154,51,0,312.43
2023-01-06,Bronx,312,119,154,39,0,323.86
2024-01-02,Bronx,312,120,138,54,0,321.71
2023-12-10,Bronx,312,97,157,58,312,326.0
2023-09-16,Bronx,312,102,161,49,312,336.29
2024-09-25,Bronx,313,110,140,63,0,347.14
2023-02-09,Bronx,313,92,171,50,0,307.29
2023-02-17,Bronx,313,111,147,55,0,307.86
2022-12-06,Bronx,313,119,147,47,0,322.43
2023-10-16,Bronx,313,88,171,54,0,338.43
2024-08-21,Bronx,313,121,155,37,0,337.71
2024-05-12,Bronx,313,105,150,58,313,328.86
2024-03-05,Bronx,313,100,153,60,0,331.43
2023-11-22,Bronx,314,96,166,52,0,324.0
2023-05-06,Bronx,314,107,146,61,314,345.57
2023-09-30,Bronx,314,103,158,53,314,304.43
2023-10-17,Bronx,314,102,159,53,0,327.29
2023-06-24,Bronx,314,100,169,45,314,349.0
2023-07-17,Bronx,314,123,154,37,0,337.43
2023-09-28,Bronx,314,111,154,49,0,303.29
2023-04-04,Bronx,314,119,155,40,0,324.0
2023-02-27,Bronx,314,108,145,61,0,299.71
2024-11-21,Bronx,314,101,165,48,0,337.29
2024-04-27,Bronx,314,100,161,53,314,307.71
2023-06-28,Bronx,314,120,155,39,0,338.86
2023-05-11,Bronx,314,104,146,64,0,335.29
2024-05-11,Bronx,314,104,160,50,314,327.86
2024-04-29,Bronx,314,108,153,53,0,320.29
2024-03-30,Bronx,314,99,151,64,314,304.14
2023-08-05,Bronx,315,126,145,44,315,339.0
2024-02-20,Bronx,315,110,148,57,0,326.71
2023-12-30,Bronx,315,106,158,51,315,306.14
2023-08-07,Bronx,315,108,155,52,0,333.43
2022-12-05,Bronx,315,109,155,51,0,319.86
2023-06-03,Bronx,316,121,146,49,316,343.71
2023-02-18,Bronx,316,112,157,47,316,303.14
2023-01-18,Bronx,316,99,165,52,0,315.0
2023-11-19,Bronx,316,107,147,62,316,337.29
2023-12-24,Bronx,316,110,156,50,316,314.14
2023-03-31,Bronx,316,117,151,48,0,323.71
2024-10-15,Bronx,317,108,166,43,0,333.57
2023-10-08,Bronx,317,104,160,53,317,361.43
2023-04-23,Bronx,317,114,151,52,317,326.14
2024-03-19,Bronx,317,106,149,62,0,347.14
2023-09-04,Bronx,317,100,168,49,0,335.86
2023-09-19,Bronx,317,119,143,55,0,327.0
2024-12-08,Bronx,317,116,151,50,317,321.0
2024-02-28,Bronx,317,80,177,60,0,305.29
2023-08-29,Bronx,317,92,160,65,0,319.0
2024-08-12,Bronx,317,119,149,49,0,341.57
2023-02-03,Bronx,317,107,168,42,0,318.86
2024-09-22,Bronx,317,118,151,48,317,353.29
2024-02-03,Bronx,318,120,146,52,318,343.43
2024-09-29,Bronx,318,100,159,59,318,327.57
2023-06-11,Bronx,318,110,151,57,318,351.71
2023-03-07,Bronx,318,118,151,49,0,313.14
2024-10-26,Bronx,318,99,172,47,318,354.86
2023-02-02,Bronx,318,112,159,47,0,317.86
2023-03-17,Bronx,318,104,163,51,0,304.57
2024-01-28,Bronx,318,109,158,51,318,342.14
2023-08-16,Bronx,319,119,156,44,0,336.57
2023-03-22,Bronx,319,109,165,45,0,313.43
2023-01-08,Bronx,319,109,161,49,319,318.0
2024-11-24,Bronx,319,112,167,40,319,337.29
2024-04-11,Bronx,319,100,158,61,0,325.43
2023-10-22,Bronx,319,100,167,52,319,327.57
2024-12-10,Bronx,320,104,166,50,0,314.86
2024-09-26,Bronx,320,112,156,52,0,340.29
2024-10-13,Bronx,320,105,167,48,320,339.43
2023-11-18,Bronx,320,116,146,58,320,334.0
2023-11-14,Bronx,320,103,170,47,0,321.43
2024-01-30,Bronx,320,107,160,53,0,341.43
2023-03-26,Bronx,320,121,148,51,320,315.14
2024-11-23,Bronx,320,97,164,59,320,335.71
2023-08-06,Bronx,321,120,142,59,321,334.86
2024-09-01,Bronx,321,128,153,40,321,350.43
2024-06-06,Bronx,321,117,152,52,0,345.29
2023-04-21,Bronx,321,120,150,51,0,327.43
2023-01-12,Bronx,321,108,154,59,0,306.43
2024-12-05,Bronx,321,96,179,46,0,331.57
2024-10-12,Bronx,322,99,168,55,322,340.14
2023-10-15,Bronx,322,99,162,61,322,336.0
2024-04-17,Bronx,322,115,166,41,0,328.71
2023-12-12,Bronx,322,102,171,49,0,326.43
2024-11-10,Bronx,322,102,168,52,322,350.71
2023-03-23,Bronx,322,107,160,55,0,312.86
2023-08-14,Bronx,322,123,129,70,0,343.86
2024-01-22,Bronx,322,116,153,53,0,311.86
2023-12-02,Bronx,323,118,159,46,323,325.57
2023-01-26,Bronx,323,109,167,47,0,315.43
2022-12-02,Bronx,323,108,157,58,0,309.29
2024-05-04,Bronx,323,113,154,56,323,338.14
2024-01-14,Bronx,323,112,160,51,323,331.0
2024-06-26,Bronx,323,118,160,45,0,349.29
2024-02-05,Bronx,323,108,149,66,0,346.29
2023-07-29,Bronx,323,132,147,44,323,336.71
2023-09-11,Bronx,323,117,153,53,0,334.57
2024-04-01,Bronx,323,126,150,47,0,298.86
2023-10-30,Bronx,324,107,153,64,0,337.71
2024-03-02,Bronx,324,118,156,50,324,321.86
2024-06-03,Bronx,324,111,161,52,0,341.57
2024-04-10,Bronx,325,102,169,54,0,328.71
2023-01-14,Bronx,325,126,151,48,325,321.43
2024-11-02,Bronx,325,107,153,65,325,346.57
2023-07-24,Bronx,325,126,153,46,0,337.43
2024-10-06,Bronx,325,116,152,57,325,370.57
2023-07-31,Bronx,325,130,144,51,0,336.71
2024-09-28,Bronx,325,112,158,55,325,327.43
2023-11-08,Bronx,325,101,168,56,0,324.57
2024-08-04,Bronx,325,115,167,43,325,370.14
2023-09-22,Bronx,325,112,168,45,0,319.57
2023-01-03,Bronx,325,114,160,51,0,308.0
2024-01-29,Bronx,325,131,152,42,0,342.57
2024-03-20,Bronx,326,96,182,48,0,344.43
2023-10-23,Bronx,326,104,162,60,0,329.43
2023-08-20,Bronx,326,131,144,51,326,330.86
2024-01-31,Bronx,326,114,156,56,0,335.57
2023-03-16,Bronx,326,100,174,52,0,309.43
2023-12-13,Bronx,326,116,170,40,0,326.14
2023-03-28,Bronx,326,109,161,56,0,316.0
2023-11-10,Bronx,327,100,169,58,0,331.57
2023-11-30,Bronx,327,106,169,52,0,313.0
2023-04-03,Bronx,327,99,162,66,0,325.71
2023-10-28,Bronx,327,125,161,41,327,340.29
2024-05-19,Bronx,327,104,165,58,327,340.43
2023-06-18,Bronx,327,109,165,53,327,341.29
2024-02-27,Bronx,327,94,176,57,0,307.86
2023-04-18,Bronx,327,111,160,56,0,333.0
2024-11-26,Bronx,327,102,168,57,0,342.0
2022-12-15,Bronx,327,110,164,53,0,290.0
2024-04-20,Bronx,327,105,174,48,327,335.29
2024-10-17,Bronx,327,121,154,52,0,320.0
2024-07-06,Bronx,327,127,159,41,327,354.0
2024-02-29,Bronx,327,105,171,51,0,309.71
2023-03-15,Bronx,327,114,166,47,0,309.71
2023-08-17,Bronx,327,104,161,62,0,335.71
2023-02-24,Bronx,328,110,160,58,0,296.43
2023-03-09,Bronx,328,122,165,41,0,307.57
2024-05-10,Bronx,328,113,167,48,0,329.14
2024-07-04,Bronx,328,120,156,52,0,345.71
2023-03-24,Bronx,328,115,153,60,0,314.29
2023-11-04,Bronx,328,109,164,55,328,330.14
2024-08-25,Bronx,328,105,165,58,328,347.29
2023-12-06,Bronx,328,99,179,50,0,333.71
2024-10-07,Bronx,328,116,155,57,0,368.86
2023-06-25,Bronx,328,103,179,46,328,349.14
2024-01-23,Bronx,328,115,169,44,0,318.14
2023-02-10,Bronx,329,108,170,51,0,309.0
2024-06-29,Bronx,329,122,155,52,329,340.43
2024-03-11,Bronx,329,106,167,56,0,324.43
2024-11-18,Bronx,329,117,165,47,0,332.14
2024-01-18,Bronx,329,113,170,46,0,320.14
2024-09-21,Bronx,329,96,175,58,329,361.29
2024-06-10,Bronx,329,115,158,56,0,354.29
2023-10-13,Bronx,329,111,169,49,0,340.0
2023-09-27,Bronx,329,111,171,47,0,306.57
2023-10-07,Bronx,330,111,173,46,330,364.57
2024-09-07,Bronx,330,119,150,61,330,346.0
2023-08-23,Bronx,330,107,179,44,0,333.0
2023-05-13,Bronx,330,110,155,65,330,339.57
2023-07-16,Bronx,330,125,157,48,330,340.57
2024-04-15,Bronx,330,111,156,63,0,328.29
2024-09-23,Bronx,330,107,165,58,0,350.86
2024-08-11,Bronx,330,113,174,43,330,339.14
2023-07-11,Bronx,330,114,160,56,0,345.14
2023-03-03,Bronx,330,111,161,58,0,301.29
2024-11-14,Bronx,330,97,186,47,0,330.86
2023-05-08,Bronx,331,107,168,56,0,344.29
2023-07-26,Bronx,331,102,166,63,0,338.86
2024-03-18,Bronx,331,102,166,63,0,353.0
2024-01-17,Bronx,331,108,162,61,0,327.86
2023-01-17,Bronx,331,96,187,48,0,313.43
2024-09-02,Bronx,331,111,169,51,0,347.43
2023-04-08,Bronx,331,109,156,66,331,323.86
2023-03-20,Bronx,331,102,155,74,0,316.0
2023-12-16,Bronx,331,111,166,54,331,327.43
2023-10-31,Bronx,332,116,154,62,0,336.29
2023-12-11,Bronx,332,113,172,47,0,330.86
2024-09-27,Bronx,332,111,166,55,0,328.0
2023-07-04,Bronx,332,110,153,69,0,326.71
2023-10-26,Bronx,332,115,172,45,0,336.0
2023-02-06,Bronx,332,104,167,61,0,317.0
2023-03-02,Bronx,332,106,168,58,0,301.0
2024-03-25,Bronx,332,130,152,50,0,318.57
2024-02-07,Bronx,332,110,171,51,0,352.86
2023-07-08,Bronx,333,116,165,52,333,338.86
2024-11-13,Bronx,333,124,161,48,0,336.29
2023-08-10,Bronx,333,116,162,55,0,332.57
2024-10-19,Bronx,333,115,180,38,333,325.57
2024-09-17,Bronx,333,106,162,65,0,372.14
2023-04-01,Bronx,333,114,155,64,333,330.57
2024-01-04,Bronx,333,115,170,48,0,332.43
2024-09-11,Bronx,333,115,170,48,0,354.86
2024-05-02,Bronx,333,101,168,64,0,329.86
2023-08-12,Bronx,334,136,134,64,334,338.29
2024-06-28,Bronx,334,104,165,65,0,337.86
2023-07-03,Bronx,334,122,158,54,0,328.14
2024-01-25,Bronx,334,116,166,52,0,324.0
2023-06-26,Bronx,334,133,146,55,0,348.71
2024-07-21,Bronx,334,120,169,45,334,353.57
2024-07-18,Bronx,334,104,174,56,0,359.86
2024-06-16,Bronx,334,109,168,57,334,351.71
2023-08-26,Bronx,334,110,154,70,334,323.0
2023-09-15,Bronx,335,123,164,48,0,336.0
2024-10-28,Bronx,335,126,150,59,0,350.14
2024-02-21,Bronx,335,108,173,54,0,323.29
2023-03-01,Bronx,335,115,170,50,0,297.71
2023-08-27,Bronx,335,118,166,51,335,324.29
2022-11-25,Bronx,335,136,153,46,0,295.0
2023-05-30,Bronx,335,100,181,54,0,338.0
2024-08-06,Bronx,335,125,167,43,0,359.0
2023-06-30,Bronx,335,122,175,38,0,325.0
2023-08-31,Bronx,335,112,180,43,0,331.86
2023-02-08,Bronx,336,125,161,50,0,308.0
2024-10-08,Bronx,336,135,151,50,0,361.0
2023-08-04,Bronx,336,118,158,60,0,340.14
2024-08-29,Bronx,336,116,166,54,0,352.57
2023-08-25,Bronx,336,129,159,48,0,318.43
2023-12-22,Bronx,336,100,183,53,0,316.86
2023-03-29,Bronx,336,106,171,59,0,318.43
2023-07-10,Bronx,336,122,152,62,0,345.43
2023-04-10,Bronx,336,123,161,52,0,325.29
2024-05-13,Bronx,337,113,172,52,0,332.57
2024-04-28,Bronx,337,109,183,45,337,316.0
2023-06-19,Bronx,337,119,167,51,0,340.86
2023-04-19,Bronx,337,114,170,53,0,331.0
2023-09-21,Bronx,337,100,185,52,0,321.0
2023-10-18,Bronx,337,122,165,50,0,322.29
2024-08-23,Bronx,337,114,172,51,0,335.14
2023-04-14,Bronx,337,137,152,48,0,333.57
2024-05-29,Bronx,337,117,160,60,0,363.43
2024-07-19,Bronx,337,126,170,41,0,353.0
2024-10-27,Bronx,338,99,160,79,338,353.29
2024-12-19,Bronx,338,123,166,49,0,315.86
2024-12-01,Bronx,338,111,177,50,338,333.29
2023-07-09,Bronx,338,121,151,66,338,345.14
2024-04-26,Bronx,338,127,154,57,0,309.57
2023-04-25,Bronx,338,101,188,49,0,314.71
2024-07-11,Bronx,338,120,169,49,0,364.71
2024-06-30,Bronx,338,124,153,61,338,338.0
2023-12-19,Bronx,338,123,154,61,0,328.86
2024-07-14,Bronx,338,128,154,56,338,366.57
2024-02-23,Bronx,338,113,182,43,0,306.14
2023-08-15,Bronx,338,135,150,53,0,343.29
2023-10-01,Bronx,339,108,174,57,339,309.14
2023-07-27,Bronx,339,130,162,47,0,335.43
2024-05-31,Bronx,339,110,165,64,0,353.43
2024-11-03,Bronx,339,120,175,44,339,346.71
2023-11-29,Bronx,339,108,175,56,0,302.71
2024-03-21,Bronx,339,106,191,42,0,340.29
2023-06-13,Bronx,339,115,175,49,0,347.0
2024-11-05,Bronx,340,113,168,59,0,354.71
2023-09-14,Bronx,340,135,147,58,0,339.14
2023-06-12,Bronx,340,109,169,62,0,350.86
2023-12-23,Bronx,340,124,170,46,340,318.14
2024-01-10,Bronx,340,116,155,69,0,307.29
2024-08-17,Bronx,340,125,159,56,340,343.71
2024-02-04,Bronx,340,118,171,51,340,346.57
2023-07-25,Bronx,340,122,168,50,0,334.29
2024-09-30,Bronx,340,117,145,78,0,329.0
2023-06-15,Bronx,340,114,165,61,0,343.29
2024-04-24,Bronx,340,133,164,43,0,317.57
